rank	score	disease_name	disease_identifier
1	0.025942981243133545	ORPHA:634	ORPHA:634
2	0.02966681309044361	OMIM:256500	OMIM:256500
3	0.030046578496694565	OMIM:246400	OMIM:246400
4	0.031893279403448105	OMIM:616050	OMIM:616050
5	0.031960975378751755	ORPHA:83313	ORPHA:83313
6	0.032529059797525406	ORPHA:98813	ORPHA:98813
7	0.032560527324676514	ORPHA:37042	ORPHA:37042
8	0.03267254680395126	ORPHA:33355	ORPHA:33355
9	0.03307997062802315	ORPHA:79456	ORPHA:79456
10	0.03314490616321564	ORPHA:247353	ORPHA:247353
11	0.03321339935064316	ORPHA:47	ORPHA:47
12	0.0335426852107048	ORPHA:39041	ORPHA:39041
13	0.033566828817129135	OMIM:209950	OMIM:209950
14	0.03363412246108055	OMIM:619381	OMIM:619381
15	0.033735185861587524	OMIM:606367	OMIM:606367
16	0.03379674255847931	ORPHA:50918	ORPHA:50918
17	0.033815935254096985	ORPHA:139402	ORPHA:139402
18	0.03426893800497055	ORPHA:125	ORPHA:125
19	0.03452503681182861	ORPHA:79477	ORPHA:79477
20	0.03457746282219887	ORPHA:96253	ORPHA:96253
21	0.03464977443218231	ORPHA:454831	ORPHA:454831
22	0.034718502312898636	ORPHA:293173	ORPHA:293173
23	0.03479341045022011	OMIM:300635	OMIM:300635
24	0.03500894829630852	ORPHA:93552	ORPHA:93552
25	0.035171668976545334	ORPHA:3260	ORPHA:3260
26	0.03524685651063919	ORPHA:169160	ORPHA:169160
27	0.035267673432826996	ORPHA:167	ORPHA:167
28	0.0352780856192112	OMIM:615758	OMIM:615758
29	0.035285718739032745	ORPHA:2902	ORPHA:2902
30	0.03535386919975281	ORPHA:707	ORPHA:707
31	0.03536015748977661	OMIM:617099	OMIM:617099
32	0.03541969880461693	OMIM:620331	OMIM:620331
33	0.035535525530576706	OMIM:615934	OMIM:615934
34	0.03554524853825569	OMIM:614700	OMIM:614700
35	0.03555065393447876	OMIM:226990	OMIM:226990
36	0.03555148467421532	ORPHA:540	ORPHA:540
37	0.03557053208351135	OMIM:603552	OMIM:603552
38	0.035664305090904236	ORPHA:507	ORPHA:507
39	0.03580353036522865	ORPHA:33110	ORPHA:33110
40	0.03582574054598808	ORPHA:829	ORPHA:829
41	0.0359320342540741	OMIM:615688	OMIM:615688
42	0.036121007055044174	OMIM:102700	OMIM:102700
43	0.036128655076026917	ORPHA:779	ORPHA:779
44	0.03629276901483536	ORPHA:99889	ORPHA:99889
45	0.036325570195913315	OMIM:201100	OMIM:201100
46	0.03643074631690979	OMIM:603554	OMIM:603554
47	0.03651861846446991	ORPHA:36234	ORPHA:36234
48	0.036548737436532974	ORPHA:186	ORPHA:186
49	0.03661365061998367	OMIM:304790	OMIM:304790
50	0.036688510328531265	OMIM:607271	OMIM:607271
51	0.036750707775354385	OMIM:616100	OMIM:616100
52	0.03675104305148125	OMIM:615508	OMIM:615508
53	0.03690716624259949	OMIM:617591	OMIM:617591
54	0.03695497661828995	ORPHA:293978	ORPHA:293978
55	0.03698650375008583	ORPHA:221	ORPHA:221
56	0.03704161196947098	OMIM:256040	OMIM:256040
57	0.0371008962392807	ORPHA:420741	ORPHA:420741
58	0.037130434066057205	OMIM:619802	OMIM:619802
59	0.037225306034088135	ORPHA:95159	ORPHA:95159
60	0.03723098710179329	ORPHA:36397	ORPHA:36397
