rank	score	disease_name	disease_identifier
1	0.08990666270256042	OMIM:606346	OMIM:606346
2	0.09114569425582886	OMIM:610265	OMIM:610265
3	0.09706366807222366	OMIM:613074	OMIM:613074
4	0.09864987432956696	OMIM:604060	OMIM:604060
4	0.09864987432956696	OMIM:603098	OMIM:603098
6	0.10482963919639587	ORPHA:87884	ORPHA:87884
7	0.10627145320177078	OMIM:304400	OMIM:304400
8	0.1072271317243576	OMIM:613307	OMIM:613307
9	0.11352775245904922	OMIM:616340	OMIM:616340
9	0.11352775245904922	OMIM:608394	OMIM:608394
11	0.11520650237798691	OMIM:603720	OMIM:603720
11	0.11520650237798691	OMIM:613865	OMIM:613865
11	0.11520650237798691	OMIM:603678	OMIM:603678
11	0.11520650237798691	OMIM:616705	OMIM:616705
11	0.11520650237798691	OMIM:221500	OMIM:221500
11	0.11520650237798691	OMIM:603010	OMIM:603010
11	0.11520650237798691	OMIM:602092	OMIM:602092
11	0.11520650237798691	OMIM:603629	OMIM:603629
11	0.11520650237798691	OMIM:609706	OMIM:609706
11	0.11520650237798691	OMIM:600792	OMIM:600792
11	0.11520650237798691	OMIM:605818	OMIM:605818
11	0.11520650237798691	OMIM:605428	OMIM:605428
11	0.11520650237798691	OMIM:609941	OMIM:609941
11	0.11520650237798691	OMIM:607039	OMIM:607039
11	0.11520650237798691	OMIM:618456	OMIM:618456
11	0.11520650237798691	OMIM:610220	OMIM:610220
11	0.11520650237798691	OMIM:618457	OMIM:618457
28	0.11569353938102722	OMIM:618410	OMIM:618410
28	0.11569353938102722	OMIM:618422	OMIM:618422
28	0.11569353938102722	OMIM:619174	OMIM:619174
28	0.11569353938102722	OMIM:618481	OMIM:618481
32	0.11587381362915039	OMIM:400043	OMIM:400043
33	0.12153007835149765	OMIM:605583	OMIM:605583
33	0.12153007835149765	OMIM:609965	OMIM:609965
33	0.12153007835149765	OMIM:618787	OMIM:618787
33	0.12153007835149765	OMIM:616357	OMIM:616357
37	0.12344837933778763	OMIM:616707	OMIM:616707
37	0.12344837933778763	OMIM:601544	OMIM:601544
37	0.12344837933778763	OMIM:601543	OMIM:601543
37	0.12344837933778763	OMIM:607841	OMIM:607841
37	0.12344837933778763	OMIM:618533	OMIM:618533
37	0.12344837933778763	OMIM:616697	OMIM:616697
37	0.12344837933778763	OMIM:612431	OMIM:612431
37	0.12344837933778763	OMIM:601868	OMIM:601868
37	0.12344837933778763	OMIM:601316	OMIM:601316
37	0.12344837933778763	OMIM:606451	OMIM:606451
37	0.12344837933778763	OMIM:608652	OMIM:608652
48	0.12680281698703766	OMIM:607453	OMIM:607453
49	0.12766368687152863	OMIM:304500	OMIM:304500
50	0.12933574616909027	OMIM:601869	OMIM:601869
51	0.1313835084438324	OMIM:400047	OMIM:400047
52	0.1333431750535965	OMIM:607084	OMIM:607084
53	0.13578885793685913	OMIM:611572	OMIM:611572
54	0.13642247021198273	OMIM:614035	OMIM:614035
55	0.13839103281497955	OMIM:618003	OMIM:618003
56	0.13852833211421967	OMIM:613285	OMIM:613285
57	0.13905104994773865	OMIM:609006	OMIM:609006
58	0.1396101415157318	OMIM:605192	OMIM:605192
59	0.141769140958786	OMIM:606705	OMIM:606705
60	0.14197510480880737	OMIM:620280	OMIM:620280
61	0.1422056257724762	OMIM:608372	OMIM:608372
62	0.1436474323272705	OMIM:300066	OMIM:300066
63	0.14512194693088531	OMIM:124700	OMIM:124700
64	0.14515477418899536	OMIM:613079	OMIM:613079
65	0.14704468846321106	OMIM:618094	OMIM:618094
66	0.14848026633262634	OMIM:618915	OMIM:618915
67	0.14862267673015594	OMIM:214370	OMIM:214370
68	0.14913798868656158	OMIM:605594	OMIM:605594
69	0.15022198855876923	OMIM:606943	OMIM:606943
70	0.15038233995437622	OMIM:220290	OMIM:220290
71	0.15127894282341003	OMIM:619093	OMIM:619093
72	0.15131840109825134	ORPHA:3230	ORPHA:3230
73	0.1516799032688141	OMIM:614614	OMIM:614614
74	0.15206238627433777	OMIM:221745	OMIM:221745
75	0.15336830914020538	OMIM:613916	OMIM:613916
76	0.15347550809383392	OMIM:614944	OMIM:614944
77	0.1537231206893921	OMIM:619500	OMIM:619500
78	0.15550103783607483	OMIM:618140	OMIM:618140
79	0.1556621640920639	OMIM:609129	OMIM:609129
