rank	score	disease_name	disease_identifier
1	0.016002818942070007	ORPHA:357074	ORPHA:357074
2	0.01603199727833271	ORPHA:75496	ORPHA:75496
3	0.0162788275629282	OMIM:613075	OMIM:613075
4	0.016548186540603638	ORPHA:2962	ORPHA:2962
5	0.01673550345003605	ORPHA:2834	ORPHA:2834
6	0.016818130388855934	OMIM:614438	OMIM:614438
7	0.017735522240400314	OMIM:264090	OMIM:264090
8	0.01810896396636963	OMIM:219200	OMIM:219200
9	0.018682003021240234	OMIM:601358	OMIM:601358
10	0.018872423097491264	OMIM:278250	OMIM:278250
11	0.01904965378344059	ORPHA:2963	ORPHA:2963
12	0.01912638172507286	OMIM:612940	OMIM:612940
13	0.019166337326169014	OMIM:601812	OMIM:601812
14	0.01916867308318615	OMIM:225410	OMIM:225410
15	0.01926816813647747	OMIM:620370	OMIM:620370
16	0.019349876791238785	ORPHA:3455	ORPHA:3455
17	0.019570155069231987	ORPHA:261311	ORPHA:261311
18	0.019578617066144943	OMIM:619950	OMIM:619950
19	0.019625084474682808	ORPHA:90348	ORPHA:90348
20	0.019962670281529427	OMIM:615349	OMIM:615349
21	0.020085815340280533	OMIM:225400	OMIM:225400
22	0.020174840465188026	OMIM:617157	OMIM:617157
23	0.020243313163518906	ORPHA:1340	ORPHA:1340
24	0.020384982228279114	ORPHA:3071	ORPHA:3071
25	0.020455585792660713	ORPHA:217346	ORPHA:217346
26	0.020473748445510864	ORPHA:217335	ORPHA:217335
27	0.020610930398106575	ORPHA:1446	ORPHA:1446
28	0.020678626373410225	ORPHA:3041	ORPHA:3041
29	0.020731335505843163	OMIM:616603	OMIM:616603
30	0.020896906033158302	OMIM:614202	OMIM:614202
31	0.0209069661796093	OMIM:619503	OMIM:619503
32	0.020987076684832573	OMIM:616914	OMIM:616914
33	0.021011637523770332	OMIM:601803	OMIM:601803
34	0.021162977442145348	OMIM:619745	OMIM:619745
35	0.021171467378735542	OMIM:300855	OMIM:300855
36	0.021244876086711884	OMIM:219150	OMIM:219150
37	0.021296411752700806	OMIM:618343	OMIM:618343
38	0.021314533427357674	OMIM:613563	OMIM:613563
39	0.02133084274828434	OMIM:619648	OMIM:619648
40	0.021345853805541992	OMIM:605130	OMIM:605130
41	0.021387223154306412	OMIM:617694	OMIM:617694
42	0.021399471908807755	ORPHA:2500	ORPHA:2500
43	0.02143815904855728	OMIM:617403	OMIM:617403
44	0.021452883258461952	ORPHA:480880	ORPHA:480880
45	0.0214737206697464	ORPHA:276432	ORPHA:276432
46	0.021510446444153786	ORPHA:536545	ORPHA:536545
47	0.021603623405098915	OMIM:619293	OMIM:619293
48	0.021624669432640076	OMIM:248370	OMIM:248370
49	0.021665208041667938	ORPHA:2135	ORPHA:2135
50	0.021701158955693245	OMIM:130070	OMIM:130070
51	0.0217051450163126	OMIM:269880	OMIM:269880
52	0.021762864664196968	OMIM:612289	OMIM:612289
53	0.0217763502150774	ORPHA:435628	ORPHA:435628
54	0.02181169018149376	OMIM:619194	OMIM:619194
55	0.021824348717927933	OMIM:605039	OMIM:605039
56	0.021831728518009186	OMIM:620191	OMIM:620191
57	0.021864620968699455	ORPHA:370930	ORPHA:370930
58	0.021966036409139633	OMIM:619451	OMIM:619451
59	0.02197735384106636	ORPHA:502	ORPHA:502
60	0.02198292501270771	OMIM:619312	OMIM:619312
61	0.021983440965414047	OMIM:259050	OMIM:259050
62	0.022026531398296356	ORPHA:235	ORPHA:235
63	0.022038593888282776	OMIM:601559	OMIM:601559
64	0.022093020379543304	ORPHA:391408	ORPHA:391408
65	0.022098302841186523	OMIM:619087	OMIM:619087
66	0.022125456482172012	ORPHA:319182	ORPHA:319182
67	0.022148888558149338	ORPHA:480907	ORPHA:480907
68	0.022149162366986275	OMIM:209885	OMIM:209885
69	0.022169003263115883	OMIM:303600	OMIM:303600
70	0.022191470488905907	OMIM:270450	OMIM:270450
71	0.02219158597290516	ORPHA:536471	ORPHA:536471
72	0.022251008078455925	ORPHA:397941	ORPHA:397941
73	0.022272909060120583	OMIM:115150	OMIM:115150
74	0.022309252992272377	ORPHA:96123	ORPHA:96123
75	0.022359855473041534	OMIM:301066	OMIM:301066
76	0.02236095443367958	OMIM:605309	OMIM:605309
77	0.022367389872670174	OMIM:300966	OMIM:300966
78	0.02238175831735134	OMIM:613406	OMIM:613406
79	0.022463107481598854	OMIM:617452	OMIM:617452
80	0.02246684394776821	ORPHA:261279	ORPHA:261279
81	0.022479146718978882	ORPHA:3447	ORPHA:3447
82	0.022531693801283836	OMIM:213980	OMIM:213980
83	0.022557862102985382	ORPHA:920	ORPHA:920
84	0.022560812532901764	OMIM:617602	OMIM:617602
85	0.022581296041607857	ORPHA:2637	ORPHA:2637
86	0.02258165180683136	OMIM:617804	OMIM:617804
87	0.022585786879062653	OMIM:619127	OMIM:619127
88	0.02259424701333046	OMIM:301032	OMIM:301032
89	0.0225970596075058	OMIM:609625	OMIM:609625
90	0.022642549127340317	ORPHA:261349	ORPHA:261349
91	0.02267443574965	OMIM:608612	OMIM:608612
92	0.022675249725580215	OMIM:618419	OMIM:618419
93	0.022690197452902794	OMIM:135900	OMIM:135900
94	0.022701598703861237	ORPHA:289522	ORPHA:289522
95	0.022713596001267433	OMIM:617360	OMIM:617360
96	0.022737283259630203	ORPHA:742	ORPHA:742
97	0.022760480642318726	ORPHA:3309	ORPHA:3309
98	0.02277841791510582	OMIM:300895	OMIM:300895
99	0.022810185328125954	OMIM:613776	OMIM:613776
100	0.022815551608800888	OMIM:212720	OMIM:212720
101	0.022900572046637535	OMIM:619376	OMIM:619376
102	0.02291535586118698	ORPHA:261290	ORPHA:261290
103	0.022927742451429367	OMIM:617561	OMIM:617561
104	0.02295977994799614	OMIM:618268	OMIM:618268
105	0.022978700697422028	OMIM:611553	OMIM:611553
106	0.022980928421020508	OMIM:614608	OMIM:614608
107	0.022989759221673012	OMIM:613026	OMIM:613026
108	0.02299644611775875	OMIM:218040	OMIM:218040
109	0.023014267906546593	OMIM:616592	OMIM:616592
110	0.02301812544465065	OMIM:616007	OMIM:616007
111	0.02301928400993347	OMIM:610443	OMIM:610443
112	0.02302064187824726	ORPHA:2953	ORPHA:2953
113	0.02302337810397148	OMIM:223370	OMIM:223370
114	0.023051034659147263	OMIM:617140	OMIM:617140
115	0.023055586963891983	ORPHA:85293	ORPHA:85293
116	0.023059235885739326	ORPHA:870	ORPHA:870
117	0.02306756190955639	ORPHA:1185	ORPHA:1185
118	0.02308228425681591	OMIM:139210	OMIM:139210
119	0.023103052750229836	OMIM:230000	OMIM:230000
120	0.02311360463500023	OMIM:180849	OMIM:180849
121	0.02312709204852581	OMIM:607721	OMIM:607721
122	0.02313883788883686	OMIM:619383	OMIM:619383
123	0.023140201345086098	OMIM:266920	OMIM:266920
124	0.023153629153966904	OMIM:615485	OMIM:615485
125	0.023204278200864792	ORPHA:505237	ORPHA:505237
126	0.023218786343932152	OMIM:252500	OMIM:252500
127	0.023221004754304886	OMIM:620075	OMIM:620075
128	0.023277712985873222	OMIM:244450	OMIM:244450
